0,2.9186,20.43,5.8372,20.43,37.99,163.88,55.648,116.94,213.76,541.81,189.59,114.34,322.51,283.91,85.831,3.0159,0,0.024322,0.097287,3.3807,0.75397,0.82694,0.12161,0.024322,0,0.024322,0.024322,0,0,0,0,0,0,0
0,0,1.6997,33.336,26.19,2.8965,34.931,22.513,5.7583,8.4987,26.988,6.8857,4.1626,2.1507,1.3702,0,0.52033,0,0,0,0,0.017344,0.086721,0.052033,0.29485,0.069377,0.017344,0,0,0,0,0,0,0,0
0,0,0.33684,0.84209,2.3579,5.4153,7.7473,8.8873,8.7578,5.8558,10.546,4.353,3.9773,3.0186,5.4412,2.0728,0.91982,0.025911,0.25911,0.64776,0.99756,0.89391,0.15546,0.025911,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.5602,3.8402,6.4004,32.002,17.921,16.641,16.684,169.35,78.234,14.166,6.4431,5.1203,7.6805,2.5602,0,0,0.042669,0.042669,0.042669,0.064004,0.042669,0.042669,0,0,0.021335,0,0,0,0,0,0,0
0,0,0,0.45913,0.91825,5.5095,16.069,42.24,6.4278,31.84,44.742,55.279,18.962,24.426,15.151,2.7777,1.3774,0,0,0.045913,0.045913,3.3746,0.68869,0.61982,0.16069,0,0,0,0,0,0,0,0,0,0
0.33301,0.33301,0.99904,0.33301,0.66603,0.33301,5.6612,6.9933,6.0276,26.408,97.473,44.091,16.684,35.466,28.306,4.3292,1.3654,0.33301,0.016651,0,0.33301,0.13321,0.43292,1.049,1.3987,0.11655,0.066603,0,0,0,0,0,0,0,0
0,0,1.4328,12.208,30.806,22.209,4.3415,4.2985,7.1785,13.698,17.337,22.266,10.818,14.529,6.5767,5.7743,1.5188,0.90269,0.87403,0.98866,2.6078,2.5648,0.14328,0.87403,0.028657,0.014328,0.014328,0.71642,0,0,0,0,0,0,0
0,0,2.7856,5.5711,13.928,5.5711,61.282,16.753,20.931,146.52,287.83,172.49,109.11,150.96,154.76,39.117,4.1783,0,0.039794,0,2.8651,0.039794,0.039794,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.26092,0.52184,2.0874,8.8713,6.2621,7.3057,28.44,49.575,15.133,9.3931,11.48,3.9138,3.6529,0.78276,0,0,0.52184,0.26092,0,0,0,0.52184,0,0,0,0,0,0,0,0,0,0
0,0,0,14.571,51,178.5,466.29,404.36,131.14,258.64,448.07,240.43,153,218.57,116.57,21.857,0,7.2857,0,3.6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.10135,0.18243,32.534,134.03,223.91,231.69,207.35,203.48,232.58,171.73,98.434,41.311,24.73,8.169,0,0.020271,0,0.020271,0.060812,0.060812,0.14189,4.1352,0.10135,13.216,0.26352,0.020271,0,0,0.020271,0,0,0,0,0
0,0,0,4.0789,28.552,28.552,126.45,248.81,89.736,118.29,69.341,69.341,32.631,36.71,24.473,8.1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.7492,0,6.9967,13.119,20.115,13.119,21.865,7.8713,9.6204,1.7492,1.7492,0,0,0,0,0.87458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16.728,26.8,331.32,244.28,167.3,254.34,234.23,240.99,123.89,254.34,60.345,40.306,6.7089,0,0.035217,0.017609,0.035217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.0885,3.0885,1.5624,7.7393,21.628,47.944,109.81,230.45,281.47,117.7,97.641,86.922,49.533,0.081753,1.5624,0.036335,0.018167,0.0090837,1.5624,0.027251,0.018167,0.018167,0.027251,0,0,0.0090837,0,0,0,0,0,0,0
0,2.4728,2.4728,4.9456,14.837,7.4184,22.255,42.038,46.983,98.913,128.59,29.674,34.619,29.674,9.916,4.9456,0,0,0,0,0.012364,0,0,0,0.012364,0,0,0,0,0,0,0,0,0,0
0,0,0.67533,3.3766,10.513,12.235,35.342,44.504,30.232,29.298,34.048,23.884,19.404,21.43,9.2295,0.34892,0.7316,1.013,0.033766,0,0.011255,0.33766,0,0,0,0,0,0,0,0,0,0,0,0,0
